gene_id,gene_symbol,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000013275,,9.9407,10.1006,9.7322,9.9455,9.8636,9.9978,9.6503,9.6877
ENSG00000013288,,11.5319,11.4261,11.7598,11.7784,11.7542,11.8322,11.2282,11.5412
ENSG00000013293,,8.0379,4.7369,8.5306,6.4022,8.8912,5.7710,9.2558,6.3100
ENSG00000013297,,12.6314,10.7242,12.1334,10.9973,12.1081,9.7133,12.5006,10.8438
ENSG00000013306,,9.9493,10.0709,9.8561,9.7036,10.1349,10.0724,9.7878,9.8101
ENSG00000013364,,13.0384,13.1162,12.8219,12.9461,12.6798,12.8069,12.8326,13.0592
ENSG00000013374,,9.9845,10.2228,10.2973,10.4720,10.3632,10.3432,10.1301,10.4254
ENSG00000013375,,9.9775,9.6638,10.0817,9.6590,10.1957,10.1634,10.1147,9.7242
ENSG00000013392,,7.8972,7.4240,8.0011,7.9235,8.1312,7.9010,8.3475,8.0245
ENSG00000013441,,11.2615,11.4958,10.9931,11.6219,11.4441,11.2500,11.2457,11.6292
ENSG00000013503,,7.9264,8.1406,8.0153,7.9758,8.0503,8.1787,7.7838,7.8633
ENSG00000013523,,8.4542,8.3865,8.5826,8.1526,8.6924,8.2817,8.5863,8.2619
ENSG00000013561,,9.5902,9.8826,9.6705,10.1393,9.7156,9.7956,9.5219,9.9448
ENSG00000013563,,7.1061,6.9513,7.4977,7.7741,7.7651,7.6974,7.2882,7.1902
ENSG00000013573,,8.3673,7.8786,7.7572,6.9294,7.5917,7.2048,8.0786,7.7258
ENSG00000013583,,10.1733,10.3565,10.2498,10.8546,10.4036,10.5609,10.0673,10.6794
ENSG00000013588,,9.0216,8.8373,9.6091,9.6510,9.5276,8.8293,8.6924,8.9432
ENSG00000013619,,9.6029,10.2783,10.0052,10.2513,10.1251,10.2413,9.8854,10.2929
ENSG00000013810,,6.2147,6.6323,6.3938,6.0909,5.6510,5.9815,5.9750,6.0810
ENSG00000014123,,9.8290,9.6092,9.7221,9.8531,9.8987,9.6518,9.8854,9.7930
ENSG00000014138,,7.5589,7.2864,7.5312,7.2168,7.0603,6.9945,7.5192,7.3392
ENSG00000014164,,9.1611,9.0857,8.9644,8.7904,8.8225,8.9778,8.1410,8.3204
ENSG00000014216,,11.6387,11.9538,11.7269,11.8302,11.5186,11.8660,11.5604,11.8661
ENSG00000014257,,4.0557,3.7306,4.2330,3.5169,3.7800,4.2916,4.9731,2.8782
ENSG00000014641,,10.6227,10.5068,10.6362,10.6257,10.6058,10.4981,10.4352,10.3849
ENSG00000014824,,10.1475,10.0962,10.3711,10.5401,10.4278,10.6309,10.1810,10.3780
ENSG00000014914,,9.1734,8.6131,9.4328,9.2095,9.1589,8.5223,9.5763,9.2089
ENSG00000014919,,9.4175,9.2872,9.3676,9.3872,9.3828,9.2322,9.1903,9.1183
ENSG00000015133,,2.5569,3.4651,2.1346,3.5169,2.3911,2.7481,2.6848,1.0417
ENSG00000015153,,7.5056,8.2398,7.6333,8.2478,7.8040,7.8028,7.5613,7.8166
ENSG00000015171,,10.9928,11.0044,11.0883,11.0960,11.1957,11.1546,11.1048,11.0056
ENSG00000015285,,2.7785,2.7180,3.2446,1.3176,3.2466,1.9483,2.4179,1.0417
ENSG00000015413,,0.0000,1.6923,0.0000,1.3176,0.0000,2.5858,0.0000,2.0622
ENSG00000015475,,8.0697,8.1911,8.2743,8.3237,8.8252,8.7525,8.0959,8.0245
ENSG00000015479,,12.7815,12.5834,12.7753,12.7441,12.8995,12.6749,12.7978,12.6656
ENSG00000015520,,4.4273,2.4499,4.4160,1.3176,5.9174,3.7171,4.4352,1.0417
ENSG00000015532,,9.4522,9.4083,9.3339,9.2805,9.3956,9.5781,9.2863,9.3768
ENSG00000015568,,9.9970,9.9046,10.2367,10.0888,10.5923,10.2766,10.3904,10.1211
ENSG00000015676,,10.7328,10.7184,10.5972,10.7904,10.5365,10.4953,10.6474,10.6262
ENSG00000016391,,7.3063,4.6108,7.1297,5.3149,5.9174,4.4415,7.8933,5.9636
ENSG00000016402,,4.1381,3.6040,3.4820,2.4535,2.3911,0.7780,4.6376,3.6606
ENSG00000016864,,10.5597,10.6599,10.6191,10.8312,10.2995,10.2699,10.7547,10.8008
ENSG00000017260,,11.4344,11.1770,11.3862,11.4409,11.4392,11.2798,11.7254,11.4895
ENSG00000017427,,10.0162,9.9361,10.1767,10.0054,8.7275,7.6469,10.1578,9.5375
ENSG00000017483,,9.5324,8.6049,9.0637,7.3937,8.8835,8.5665,9.2609,8.1099
ENSG00000017621,,4.3602,3.7306,4.5263,4.1224,4.2987,4.1823,4.1998,4.4002
ENSG00000017797,,11.4651,11.9875,11.2805,11.8177,11.5219,11.9524,11.3076,12.0795
ENSG00000018189,,10.1007,9.8198,9.9860,9.8414,10.2907,9.8186,10.0152,9.6895
ENSG00000018236,,5.6108,5.7991,4.9389,5.9236,5.1625,5.4790,5.5759,5.6954
ENSG00000018280,,3.1400,2.1203,2.7938,2.4535,1.8268,2.5858,2.6848,3.2433
ENSG00000018408,,11.4601,11.4851,11.1391,11.4056,11.4121,11.4768,11.1077,11.2135
ENSG00000018510,,9.5055,9.6378,9.5500,9.5540,9.5845,9.8724,9.5926,9.7315
ENSG00000018610,,8.2191,8.0402,8.1634,8.1526,8.1657,7.9848,8.1016,8.0535
ENSG00000018625,,8.3544,7.6250,11.2587,10.2948,7.6660,6.8589,9.1467,8.0362
ENSG00000018699,,7.9089,7.8717,7.9226,8.1826,8.1091,8.1823,8.3378,8.0763
ENSG00000018869,,5.6948,6.0383,5.9353,6.0263,6.0892,5.8083,5.9499,5.4727
ENSG00000019102,,0.9832,0.0000,2.1346,3.5169,3.8665,4.3433,2.4179,2.0622
ENSG00000019144,,11.4108,11.9926,11.4223,11.4609,11.3023,11.6088,11.2534,11.7400
ENSG00000019186,,6.1165,2.1203,3.1094,0.0000,3.4841,1.2807,4.5059,0.0000
ENSG00000019485,,7.4900,7.8013,7.3705,7.5163,7.0695,7.2864,7.2680,8.1905
ENSG00000019549,,11.6559,12.5275,11.2376,11.2140,11.6785,11.0568,11.2431,11.2434
ENSG00000019582,,4.5527,4.1488,6.4226,5.6933,4.8162,4.1243,6.3655,5.7532
ENSG00000019991,,10.5456,9.9878,10.1283,9.2419,11.0174,9.7532,10.7124,9.5334
ENSG00000019995,,10.3532,11.4493,10.3931,11.4315,10.7386,11.4177,10.4397,11.3391
ENSG00000020129,,10.4622,10.0191,10.0851,9.4532,10.1999,9.8198,10.2117,9.6463
ENSG00000020181,,13.1265,12.5723,12.9848,12.5278,12.9167,12.9694,13.3179,12.9407
ENSG00000020256,,8.3195,8.3125,8.5665,7.8414,8.4582,8.3306,8.3183,7.9646
ENSG00000020426,,7.3063,7.2124,7.6638,7.5512,7.6293,7.7123,7.1181,7.5081
ENSG00000020577,,11.0045,12.0305,10.6718,11.9682,10.7564,11.9085,11.0341,12.3720
ENSG00000020633,,6.9208,7.4052,6.3792,6.6149,1.8268,1.6527,6.9509,7.5165
ENSG00000020922,,8.3151,8.2870,8.3698,8.4826,8.3308,8.4825,8.6106,8.5899
ENSG00000021300,,4.2160,2.9440,4.0233,4.1224,4.2987,3.8660,3.9182,3.8839
ENSG00000021355,,9.0351,9.5265,9.0568,9.5796,8.9394,9.5189,8.7770,9.5700
ENSG00000021488,,1.5626,1.6923,0.8858,0.0000,1.8268,1.2807,0.0000,1.0417
ENSG00000021574,,8.9350,9.0527,8.9120,9.1078,8.7841,8.6146,9.0317,9.1933
ENSG00000021645,,3.1400,4.5434,5.1941,6.5702,3.4841,4.8871,3.1047,6.3667
ENSG00000021762,,10.4521,10.8672,9.9824,10.1695,10.1916,10.6687,10.1062,10.6483
ENSG00000021776,,10.0853,10.1453,10.0276,10.2264,10.1207,10.3931,10.0152,10.3723
ENSG00000021826,,8.6030,8.1800,8.6541,8.3371,7.9937,7.7463,8.5944,8.3674
ENSG00000022267,,12.8108,13.2575,13.2432,13.6385,12.8317,13.4913,13.3093,13.8518
ENSG00000022277,,10.4227,10.4823,10.4736,10.4781,10.4099,10.7506,10.5123,10.4969
ENSG00000022567,,7.0433,7.1905,7.0114,7.1875,7.1406,7.5401,7.1626,7.4741
ENSG00000022840,,11.3106,11.5119,11.2692,11.6081,11.2261,11.4876,11.1323,11.4382
ENSG00000022976,,7.5812,7.0995,7.8072,7.4685,7.4795,7.5401,7.4221,7.4037
ENSG00000023041,,9.2815,9.5309,9.3129,9.4866,9.3494,9.4365,9.2584,9.5189
ENSG00000023171,,6.1165,4.7961,6.2882,5.6511,7.3947,6.7289,6.4927,6.1897
ENSG00000023191,,12.4157,12.5527,12.3260,12.2340,11.7201,12.0385,12.0866,12.3376
ENSG00000023228,,10.5736,10.6689,10.5531,10.6923,10.7133,10.7056,10.4918,10.7661
ENSG00000023287,,11.2893,11.3719,11.2805,11.5367,11.5943,11.3818,11.3687,11.7400
ENSG00000023318,,10.3304,10.4249,10.3040,10.5982,10.4108,10.6636,10.2988,10.5630
ENSG00000023330,,9.9705,9.8305,9.9370,9.6075,10.3426,10.0098,9.8434,9.5740
ENSG00000023445,,5.9441,6.4417,5.3219,5.6076,5.2616,5.0823,5.4381,6.7108
ENSG00000023516,,10.8596,10.7060,10.8118,10.7892,10.9435,10.9613,10.9738,10.9151
ENSG00000023572,,6.5365,6.8710,6.3191,6.9294,6.1765,6.4744,6.4752,6.2309
ENSG00000023608,,7.0646,7.7795,7.6394,8.4398,7.6660,8.4709,7.3944,7.9461
ENSG00000023697,,8.8581,9.1747,8.6960,9.0882,8.6924,8.9447,8.7224,9.0363
ENSG00000023734,,10.6449,11.1043,10.8704,11.1773,11.0634,11.1766,10.7410,10.9869
ENSG00000023839,,4.2160,4.6108,3.1094,3.8512,3.6879,3.1477,4.0183,4.6024
ENSG00000023892,,2.2950,1.6923,2.6057,2.4535,3.6879,2.7481,2.0902,2.8782
ENSG00000023902,,9.2815,9.6757,9.0637,9.5368,9.4752,9.9485,9.1103,9.3996
ENSG00000023909,,9.9191,10.8128,10.1118,11.4253,10.1789,11.6654,10.3927,11.5766
ENSG00000024048,,10.3161,10.2989,10.3610,10.4916,10.2710,10.3862,10.3137,10.6009
ENSG00000024422,,13.3837,13.6409,13.4287,13.4948,13.6049,13.7790,13.2737,13.4733
ENSG00000024526,,4.7224,4.6108,3.8644,3.6937,3.8665,3.2596,4.2826,3.9838
ENSG00000024862,,7.6599,8.0031,7.9525,8.1143,7.7707,7.4486,7.4934,7.9889
ENSG00000025039,,2.2950,4.1488,2.6057,2.4535,2.7958,2.7481,2.6848,3.0723
ENSG00000025156,,8.2332,7.8990,8.0664,7.7741,8.1355,7.7701,7.9064,7.9585
ENSG00000025293,,10.6120,10.6000,10.4667,10.4506,10.6681,10.4627,10.5825,10.3572
ENSG00000025423,,7.8306,6.2854,9.0796,6.4022,6.2588,4.8871,8.0611,5.8357
ENSG00000025434,,8.5171,8.9876,8.6842,8.6897,8.6007,8.4356,8.3854,8.7005
ENSG00000025708,,6.7610,8.2921,6.2242,6.9470,6.6118,7.7935,5.9499,7.3579
ENSG00000025770,,8.6943,8.6696,8.4135,8.1826,8.2283,8.3145,8.3232,8.1099
ENSG00000025772,,9.6685,9.2769,9.6386,9.1727,10.3613,9.6035,9.4043,9.0850
ENSG00000025796,,11.4211,11.3249,11.8546,11.8378,11.8245,11.8063,11.7647,11.6738
ENSG00000025800,,10.6985,10.8154,10.7683,11.0317,10.9651,11.0245,10.7105,10.8669
ENSG00000026025,,14.9440,14.4997,14.9587,14.9993,15.0266,14.2129,15.1693,14.7848
ENSG00000026036,,5.9441,5.5470,6.0131,4.6369,4.8590,5.5467,5.4015,5.0798
ENSG00000026103,,9.9522,9.9129,10.2080,9.9927,10.2062,10.3582,10.1133,10.0011
ENSG00000026297,,6.8246,6.2221,6.8929,6.3237,6.5865,6.4510,6.8729,6.4212
ENSG00000026508,,14.2007,13.7514,14.3974,14.4394,14.3235,14.2304,14.6215,14.3892
ENSG00000026559,,4.6115,4.3982,3.2446,1.9946,4.3597,4.1243,4.6992,3.2433
ENSG00000026652,,8.6806,8.4661,8.0664,7.9758,8.8225,8.5223,8.3427,8.3441
ENSG00000026950,,10.0052,9.0436,9.9118,9.1801,9.9529,9.0900,9.6963,8.6968
ENSG00000027001,,8.9408,8.6007,9.2955,8.8616,9.1088,9.0709,9.4295,8.8635
ENSG00000027075,,4.2899,5.5121,5.7432,6.1827,6.0711,6.9945,6.0479,7.6593
ENSG00000027697,,10.3359,10.7719,10.1511,10.8205,10.3972,10.3416,10.2051,10.7396
ENSG00000027847,,8.9118,8.7353,8.9196,8.4946,8.7646,9.0102,8.7662,8.5619
ENSG00000028116,,7.2519,7.5836,7.4635,7.6402,7.5981,7.6104,7.6103,7.8957
ENSG00000028137,,8.6066,9.3279,8.9935,9.4624,7.9399,9.4920,8.5196,9.1775
ENSG00000028203,,9.9205,9.8860,10.4615,10.5020,10.1747,10.0820,10.2222,10.3159
ENSG00000028277,,6.1165,4.0551,4.8985,2.4535,6.4807,4.6198,5.2450,3.3962
ENSG00000028310,,9.0053,9.0708,9.2216,9.0602,9.2011,9.4064,9.1244,9.0765
ENSG00000028528,,11.7349,11.6125,11.8582,11.7985,11.8170,11.7357,11.8081,11.7775
ENSG00000028839,,8.7411,8.6696,8.7707,8.5183,9.1351,8.5746,8.8261,8.3858
ENSG00000029153,,7.8912,7.7043,8.0572,7.9411,7.9841,7.9684,8.0374,8.1905
ENSG00000029363,,11.5966,11.4574,11.7804,11.7119,11.6433,11.6906,11.6960,11.6625
ENSG00000029364,,10.4612,10.1368,10.5093,10.4826,10.5006,10.4809,10.5315,10.4109
ENSG00000029534,,5.8737,5.0601,7.1812,6.8754,6.3960,6.7386,6.5271,6.2309
ENSG00000029639,,6.9665,6.6159,6.7411,6.8194,6.3960,6.9027,6.9509,6.6814
ENSG00000029725,,10.5865,10.6114,10.5515,10.6079,10.6756,10.5437,10.7878,10.8570
ENSG00000029993,,8.9859,8.6892,9.5646,9.0802,9.4648,9.0671,9.4249,9.1156
ENSG00000030066,,9.9205,9.8654,9.6076,9.8320,9.8073,9.8845,9.9423,9.8766
ENSG00000030110,,7.4663,7.6731,7.3631,7.4190,7.4518,7.7318,7.4312,7.3672
ENSG00000030304,,4.6115,5.7096,4.7699,4.5476,4.4181,4.4415,5.4381,4.6639
ENSG00000030419,,7.6738,7.4427,7.7740,7.8320,7.4795,8.4882,7.6420,8.0420
ENSG00000030582,,13.3790,13.1177,13.5075,13.3508,13.4900,13.2995,13.6960,13.5546
ENSG00000031003,,10.0865,9.9029,10.1207,10.1220,10.0404,10.2015,10.2183,10.3860
ENSG00000031081,,8.4781,7.6086,8.4971,7.7839,8.9933,8.4534,8.6501,7.9461
ENSG00000031544,,1.5626,1.0813,1.8251,3.3154,2.3911,2.4029,2.6848,1.0417
ENSG00000031691,,5.7998,5.9368,6.1572,6.2966,6.6243,6.5088,6.6724,6.9145
ENSG00000031698,,11.6732,11.3293,11.7208,11.1893,11.6620,11.0393,11.8120,11.1657
ENSG00000031823,,10.7648,10.4331,10.9375,10.1807,10.6445,10.5031,10.6793,10.3278
ENSG00000032219,,9.2425,9.3052,9.4150,9.2383,9.3680,9.2184,9.3644,9.6349
ENSG00000032389,,7.8673,7.7648,7.9721,7.4190,7.5854,7.9807,7.2267,7.6668
ENSG00000032444,,10.1224,10.2587,10.3413,10.4352,10.2571,10.4076,10.0213,10.4064
ENSG00000032742,,8.0108,7.3371,8.2342,7.5281,8.0958,7.6209,7.9827,7.2617
ENSG00000033011,,8.2191,8.2662,8.2703,8.2407,8.1657,8.3933,8.2936,8.2164
ENSG00000033030,,8.5016,8.7872,8.4559,8.5416,8.5623,8.4236,8.5153,8.7260
ENSG00000033050,,10.0378,10.5493,10.0428,10.3602,10.4081,10.7062,9.9800,10.2320
ENSG00000033100,,11.0243,10.9063,11.0838,11.1434,11.1883,11.4534,11.0289,11.0145
ENSG00000033122,,2.7785,2.1203,3.4820,2.4535,2.6076,2.5858,3.1047,3.2433
ENSG00000033170,,10.5362,10.6460,10.7822,10.5645,10.9285,10.2146,10.4994,10.2269
ENSG00000033178,,9.8702,9.4572,9.8227,9.7741,9.9578,9.8266,9.9423,9.5700
ENSG00000033327,,10.0956,10.3380,10.0703,10.6460,10.1916,10.3062,10.1729,10.7180
ENSG00000033627,,9.3778,10.0724,9.3732,9.9367,9.2643,9.2322,9.5069,9.9966
ENSG00000033800,,9.2214,9.1607,9.4469,9.3968,9.2722,9.2149,9.2686,9.2843
ENSG00000033867,,11.3343,10.4435,11.5325,10.8145,11.4980,10.4816,11.8537,10.7783
ENSG00000034053,,6.6809,6.4962,5.9941,5.6511,7.6355,7.8302,5.4381,5.7532
ENSG00000034063,,6.7610,6.3656,6.6344,5.8508,6.5737,6.7673,6.6877,5.0339
ENSG00000034152,,9.5939,10.3917,9.5727,10.4614,9.1308,10.6687,10.2104,10.5570
ENSG00000034239,,3.2916,2.9440,2.6057,3.0811,3.4841,3.2596,2.4179,1.0417
ENSG00000034510,,13.3690,13.4717,13.7326,13.4536,13.7990,13.7014,13.5399,13.3252
ENSG00000034533,,6.9889,6.5994,6.8082,6.1221,6.9655,6.3908,7.3081,6.2710
ENSG00000034677,,9.5400,9.7856,9.4591,9.7241,9.2381,9.2201,9.5493,9.8388
ENSG00000034693,,8.1513,7.7424,8.2383,7.9411,8.5262,8.0793,8.0611,7.5976
ENSG00000034713,,10.3293,10.5865,10.2296,10.7646,10.2134,10.5347,10.2405,10.6048
ENSG00000034971,,8.3630,8.1520,9.7789,9.8577,6.4530,6.0763,8.8433,9.2294
ENSG00000035115,,9.1312,8.6537,8.8524,8.6258,9.1154,8.5854,9.1768,8.5819
ENSG00000035141,,8.3587,8.4245,8.3094,8.5416,8.3116,8.4116,8.4585,8.8134
ENSG00000035403,,13.4454,14.1562,13.8411,14.5082,13.0667,14.1858,13.7299,14.6587
ENSG00000035499,,4.7749,3.9548,3.4820,1.9946,4.0254,3.5511,3.5680,2.8782
ENSG00000035664,,7.4177,9.1004,8.7874,10.2083,7.1055,9.3695,9.0495,10.4497
ENSG00000035681,,10.1598,9.8619,10.0929,9.8944,10.2124,9.7083,10.2392,9.9008
ENSG00000035687,,9.5305,9.4503,9.5069,9.6880,9.7156,9.2062,9.7225,9.4745
ENSG00000035862,,15.1376,15.1064,15.3338,15.6885,15.3764,15.4637,15.2406,15.3884
ENSG00000035928,,10.0969,9.9830,9.9219,9.8876,10.1240,9.8209,10.1510,10.0262
ENSG00000036054,,10.3073,10.4013,9.9690,10.3186,10.2681,10.3511,10.1688,10.3894
ENSG00000036257,,10.6414,10.6520,10.7292,10.7941,10.9638,10.8309,10.5835,10.6960
ENSG00000036448,,4.7749,4.7369,3.6859,2.8011,5.8970,5.1420,4.3609,4.5381
ENSG00000036530,,4.8743,4.2368,4.3575,4.1224,4.1685,4.0639,5.4381,4.6639
ENSG00000036549,,9.7027,9.5695,9.6765,9.8057,9.7950,9.8141,9.7076,9.6077
ENSG00000036672,,3.2916,3.4651,3.2446,4.4525,4.0254,4.0009,2.0902,3.3962
ENSG00000037042,,8.9859,8.9061,9.1609,8.9772,9.0841,8.9921,8.9768,8.7964
ENSG00000037241,,8.0539,8.4057,7.9721,8.4274,8.2606,8.4475,7.8667,8.1535
ENSG00000037280,,1.5626,1.6923,1.4306,0.0000,0.8868,3.0264,0.0000,0.0000
ENSG00000037474,,9.4196,9.5653,9.4363,9.5740,9.8155,9.9630,9.3501,9.4529
ENSG00000037637,,9.1438,9.3102,9.0864,9.5512,9.0841,9.2910,9.0961,9.6858
ENSG00000037749,,9.5494,9.6835,9.5581,9.9520,9.5441,9.8424,9.6638,9.7861
ENSG00000037757,,7.6318,7.7795,7.6455,7.4064,7.7076,8.0010,6.6256,6.7397
ENSG00000037897,,5.6394,5.6785,6.0131,5.6511,6.1071,6.3280,6.2467,5.3656
ENSG00000037965,,2.9705,3.1394,3.4820,2.8011,4.6795,4.5334,5.9997,5.7532
ENSG00000038002,,9.6528,9.0190,9.2916,9.2383,8.7447,8.9961,9.5304,9.1428
ENSG00000038210,,8.8181,8.9128,8.4698,8.7410,8.3346,8.3274,8.8535,8.5456
ENSG00000038219,,11.1592,11.0060,11.1734,10.9984,11.3692,11.2479,11.2508,11.3278
ENSG00000038274,,10.6281,11.0021,10.2578,11.0891,10.3945,10.7161,10.4732,11.0581
ENSG00000038295,,3.6693,2.7180,5.0165,3.8512,2.7958,2.7481,0.0000,0.0000
ENSG00000038358,,9.4217,9.4867,9.3768,9.3181,9.4752,9.6009,9.3428,9.6116
ENSG00000038382,,12.5997,12.5050,12.6559,12.1493,12.5252,12.5933,12.8360,12.5796
ENSG00000038427,,13.1989,12.8213,13.2166,12.4905,13.1688,12.8990,13.3460,13.2033
ENSG00000038532,,9.3500,9.1747,9.2994,9.1539,9.5941,8.9758,9.4609,9.4958
ENSG00000038945,,6.5365,5.9103,6.4508,5.4192,8.1827,7.4188,8.2835,7.7330
ENSG00000039123,,10.2803,10.2242,10.2668,10.3634,10.2237,10.2155,10.2636,10.1763
ENSG00000039139,,7.1264,7.0396,8.0153,7.1117,7.8311,8.2851,7.9889,7.7185
ENSG00000039319,,10.1672,9.9427,10.0076,9.8830,10.2671,10.2590,10.0452,9.8976
ENSG00000039523,,10.1199,10.4550,9.7803,10.0868,9.8702,10.0287,10.1468,10.2408
ENSG00000039537,,1.5626,4.2368,3.4820,5.0153,4.9007,6.1065,2.4179,4.4708
ENSG00000039560,,11.8266,12.1261,12.0047,12.5197,12.0877,12.9858,12.1073,12.4132
ENSG00000039600,,2.2950,2.1203,2.1346,2.4535,2.1364,2.7481,1.6654,2.0622
ENSG00000039650,,8.7411,8.4057,8.3772,7.8414,8.3609,8.4146,8.3085,7.8698
ENSG00000040199,,7.8793,8.0031,7.9770,8.3503,8.1869,8.4445,8.1901,8.7332
ENSG00000040275,,7.8244,7.8786,8.2261,7.5163,7.4377,7.7366,7.8734,7.4305
ENSG00000040341,,9.2792,8.9685,9.4078,9.3348,9.3362,9.2644,9.1550,9.2965
ENSG00000040487,,7.7478,8.1406,7.5443,7.8601,7.8525,8.0640,7.8532,8.0820
ENSG00000040531,,8.8212,8.7503,8.9120,8.8382,9.0313,8.9237,9.0932,9.2794
ENSG00000040608,,0.9832,1.0813,2.3893,0.0000,0.8868,1.2807,1.6654,0.0000
ENSG00000040633,,9.7477,9.7241,9.4934,9.4222,10.0669,9.6062,9.6464,9.2370
ENSG00000040731,,6.7215,5.5810,6.5324,4.5476,4.9411,2.4029,7.8189,5.7812
ENSG00000040933,,9.5209,9.3178,9.4695,9.5992,9.3437,9.4862,9.5325,9.4375
ENSG00000041353,,5.2151,4.0551,3.9460,3.0811,8.2486,6.0454,4.7583,3.6606
ENSG00000041357,,10.2529,10.3675,10.3290,10.4735,10.2839,10.0454,10.1984,10.0494
ENSG00000041515,,2.9705,3.7306,2.3893,3.8512,2.1364,3.9350,2.4179,4.5381
ENSG00000041802,,8.7444,9.0375,8.9693,9.0234,9.0886,9.2893,8.9164,9.1183
ENSG00000041880,,8.6174,8.8125,8.6047,8.3894,8.3346,8.1752,8.7187,8.6056
ENSG00000041982,,11.6628,10.1777,12.5991,12.0923,11.0339,10.6335,12.7914,11.9274
ENSG00000041988,,7.5885,7.6492,7.6877,7.5397,7.5661,7.5065,7.7838,7.5331
ENSG00000042062,,10.6111,10.9791,10.0873,9.9367,10.8563,10.8656,10.2469,10.5116
ENSG00000042088,,7.6669,7.2657,7.6455,7.3282,7.8787,7.2188,7.8667,7.5897
ENSG00000042286,,8.8056,9.4844,8.8993,9.4471,8.7730,9.5969,8.8122,9.5760
ENSG00000042317,,7.8368,7.4146,7.7286,7.6932,7.9147,7.4721,7.8933,7.5413
ENSG00000042429,,8.6138,8.6616,8.4594,8.8193,8.5816,8.6663,8.2936,8.6367
ENSG00000042445,,10.2995,10.3104,10.4736,10.3320,10.3483,10.3715,10.1288,10.0850
ENSG00000042493,,9.7179,9.9179,9.8977,9.8390,9.4991,9.5287,10.5431,10.4288
ENSG00000042753,,10.0735,10.3553,10.2204,10.2914,10.0027,10.4451,10.0614,10.1907
ENSG00000042781,,2.2950,0.0000,1.8251,1.9946,2.6076,2.5858,2.9100,2.0622
ENSG00000042832,,3.7761,3.9548,5.4672,5.0153,5.6265,5.7520,4.6376,5.7532
ENSG00000042980,,1.9748,2.4499,3.4820,2.4535,3.5896,5.0201,3.4295,4.2478
ENSG00000043093,,9.4237,9.4294,9.2480,9.5569,9.4526,9.4410,9.3136,9.4659
ENSG00000043143,,10.4840,10.9038,10.4362,10.6038,10.4027,10.6528,10.3198,10.7387
ENSG00000043514,,7.7609,7.7043,8.0935,7.8601,7.9548,8.1354,7.8258,7.6593
ENSG00000044090,,10.3261,9.7164,10.4511,9.7618,10.2379,9.9201,10.3429,9.9151
ENSG00000044115,,12.7613,12.8039,13.0052,13.0360,12.8464,13.1134,12.9406,13.0515
ENSG00000044446,,8.2973,8.4752,8.3624,8.5183,8.2446,8.6815,8.4541,8.7510
ENSG00000044459,,8.9059,8.7047,9.1947,9.0276,9.3919,8.8806,8.7187,8.5333
ENSG00000044524,,5.4265,4.7369,4.9389,6.1221,5.0924,4.7014,6.4395,6.5571
ENSG00000044574,,13.9845,13.8702,14.0494,13.4630,13.8098,14.8559,13.4878,12.9984
ENSG00000046604,,4.1381,2.9440,5.8948,5.5628,0.0000,0.7780,6.1172,5.4022
ENSG00000046647,,8.3062,8.6007,8.3361,8.3371,8.2765,8.3145,8.7770,8.6519
ENSG00000046651,,8.5210,8.2398,8.8864,9.2874,9.1438,9.5343,9.5472,9.1775
ENSG00000046653,,6.7739,8.5021,8.0106,11.0244,9.2543,11.9280,8.0901,10.1537
ENSG00000046889,,6.2705,5.0110,6.4785,5.4686,2.3911,2.5858,4.1998,2.6539
ENSG00000047056,,9.0025,9.1968,8.8864,9.3415,8.8704,9.0042,9.0166,9.3560
ENSG00000047188,,9.4461,9.7049,9.2419,9.4190,9.2762,9.5605,9.4917,9.5105
ENSG00000047230,,8.4299,8.1234,7.9915,8.3237,8.2324,8.0945,8.5196,8.5619
ENSG00000047249,,9.7510,9.6855,9.6839,9.8876,9.6576,9.5005,9.6792,9.8928
ENSG00000047315,,11.2166,11.1390,11.0697,11.1049,11.1878,11.1952,11.1281,11.0865
ENSG00000047346,,9.3629,9.2401,9.2680,9.4253,9.3094,8.7381,9.3786,9.5800
ENSG00000047365,,5.5817,5.3636,6.9534,6.3765,2.9622,3.1477,6.0240,5.4022
ENSG00000047410,,12.0161,12.0231,12.1960,12.1345,12.2258,12.2048,12.1760,12.1911
ENSG00000047457,,2.9705,3.6040,3.8644,4.6369,2.6076,3.2596,3.9182,4.1650
ENSG00000047578,,9.7044,9.3940,9.6614,9.7087,9.7127,9.6088,9.5639,9.6349
ENSG00000047579,,7.9031,8.0402,7.7684,7.8967,7.8787,7.7024,7.9514,8.0068
ENSG00000047617,,2.9705,3.1394,3.7779,4.5476,3.6879,3.9350,2.9100,3.2433
ENSG00000047621,,8.7865,8.6254,8.7019,8.1752,8.9066,8.5827,8.6066,8.1154
ENSG00000047634,,8.4622,8.9555,8.8967,8.9205,8.5095,8.7381,8.7982,9.0010
ENSG00000047644,,10.1770,10.6052,10.5235,10.5139,10.5057,11.0373,10.4386,10.7844
ENSG00000047648,,9.2284,9.4911,8.5921,8.2119,8.4086,8.3933,8.9067,8.9800
ENSG00000047662,,3.2916,1.0813,2.7938,3.9932,1.8268,3.1477,2.4179,2.3881
ENSG00000047849,,13.8893,13.9672,13.9897,14.0895,14.0060,14.1217,13.7634,14.0249
